Linha  Coluna    Cota AGrossa  Silte Argila  pHAgua  pHKCl   Ca    Mg     K      Al     H      C      N       CTC     S     V       M     NC      CEC   CN
  1.00	15.00  579.230	 9.00  26.00  43.00   5.90   4.90   3.50   0.90   0.42	 0.00	3.60   1.10   0.12   8.42   4.82  57.245   0.00   1.611   4.82	 9
  1.00	16.00  579.272	 8.00  25.00  45.00   5.70   4.90   3.50   0.80   0.48	 0.00	3.70   1.20   0.12   8.48   4.78  56.368   0.00   1.734   4.78	10
  1.00	17.00  579.298	 9.00  24.00  44.00   5.80   4.90   3.40   0.80   0.48	 0.00	3.70   1.00   0.12   8.38   4.68  55.847   0.00   1.779   4.68	 8
  1.00	18.00  579.341	 8.00  25.00  44.00   5.70   4.90   3.60   0.90   0.50	 0.00	3.70   1.20   0.12   8.70   5.00  57.471   0.00   1.635   5.00	10
  1.00	19.00  579.410	 9.00  24.00  44.00   5.90   5.00   3.30   0.80   0.49	 0.00	3.70   1.20   0.12   8.29   4.59  55.368   0.00   1.819   4.59	10
  1.00	20.00  579.465	 8.00  26.00  44.00   5.80   4.80   3.30   0.90   0.65	 0.00	3.80   1.20   0.12   8.65   4.85  56.069   0.00   1.807   4.85	10
  1.00	21.00  579.545	10.00  24.00  45.00   5.70   4.70   2.90   0.80   0.42	 0.00	3.90   1.00   0.12   8.02   4.12  51.372   0.00   2.241   4.12	 8
  1.00	22.00  579.595	 8.00  26.00  44.00   5.70   4.80   2.90   0.90   0.51	 0.00	3.80   1.10   0.12   8.11   4.31  53.144   0.00   2.051   4.31	91
  1.00	23.00  579.636	10.00  23.00  46.00   5.70   4.80   3.40   0.90   0.58	 0.10	3.50   1.20   0.12   8.48   4.88  57.547   2.01   1.584   4.98	10
  1.00	24.00  579.709	 9.00  22.00  44.00   5.80   4.90   3.30   0.90   0.47	 0.00	3.40   1.10   0.12   8.07   4.67  57.869   0.00   1.469   4.67	 9
  1.00	25.00  579.765	 9.00  25.00  43.00   5.70   4.80   3.30   0.90   0.46	 0.00	3.60   1.10   0.12   8.26   4.66  56.416   0.00   1.683   4.66	 9
  2.00	 1.00  578.610	10.00  23.00  44.00   5.70   4.80   3.30   0.80   0.42	 0.00	3.50   1.10   0.13   8.02   4.52  56.359   0.00   1.641   4.52	 8
  2.00	 2.00  578.669	 9.00  27.00  42.00   5.90   4.80   3.30   0.80   0.62	 0.00	3.60   1.10   0.13   8.32   4.72  56.731   0.00   1.656   4.72	 8
  2.00	 3.00  578.770	11.00  27.00  41.00   5.80   4.90   3.30   0.90   0.58	 0.00	3.40   1.20   0.13   8.18   4.78  58.435   0.00   1.419   4.78	 9
  2.00	 4.00  578.910	 9.00  25.00  43.00   5.80   4.90   3.30   0.80   0.58	 0.00	3.10   1.10   0.12   7.78   4.68  60.154   0.00   1.149   4.68	 9
  2.00	 5.00  579.020	 8.00  26.00  43.00   5.90   5.00   3.60   0.80   0.47	 0.00	3.00   1.10   0.13   7.87   4.87  61.881   0.00   0.958   4.87	 8
  2.00	 6.00  579.050	 8.00  25.00  44.00   5.90   5.00   3.80   0.90   0.56	 0.00	3.20   1.20   0.12   8.46   5.26  62.175   0.00   0.993   5.26	10
  2.00	 7.00  579.105	 8.00  26.00  42.00   6.00   5.00   3.90   1.00   0.58	 0.00	3.50   1.20   0.12   8.98   5.48  61.024   0.00   1.209   5.48	10
  2.00	 8.00  579.125	 8.00  24.00  46.00   5.70   4.90   3.70   0.90   0.54	 0.00	3.10   1.20   0.13   8.24   5.14  62.379   0.00   0.942   5.14	 9
  2.00	 9.00  579.209	 8.00  25.00  43.00   5.90   4.90   3.80   0.80   0.55	 0.00	3.30   1.10   0.12   8.45   5.15  60.947   0.00   1.147   5.15	 9
  2.00	10.00  579.333	 8.00  26.00  43.00   6.00   5.00   3.90   0.80   0.51	 0.00	3.50   1.10   0.12   8.71   5.21  59.816   0.00   1.331   5.21	 9
  2.00	11.00  579.385	 8.00  26.00  44.00   6.10   5.10   3.80   0.80   0.56	 0.00	3.20   1.00   0.12   8.36   5.16  61.722   0.00   1.038   5.16	 8
  2.00	12.00  579.409	 8.00  26.00  44.00   6.10   5.10   4.20   0.90   0.60	 0.00	2.70   1.10   0.11   8.40   5.70  67.857   0.00   0.270   5.70	10
  2.00	13.00  579.483	 7.00  24.00  46.00   6.20   5.20   4.30   0.90   0.55	 0.00	3.30   1.10   0.13   9.05   5.75  63.536   0.00   0.878   5.75	 8
  2.00	14.00  579.497	 6.00  27.00  45.00   6.10   5.20   4.30   0.90   0.47	 0.00	3.60   1.00   0.13   9.27   5.67  61.165   0.00   1.228   5.67	 7
  2.00	15.00  579.529	 8.00  26.00  45.00   6.10   5.10   3.90   0.90   0.49	 0.00	2.90   1.10   0.13   8.19   5.29  64.591   0.00   0.665   5.29	 8
  2.00	16.00  579.518	 7.00  24.00  49.00   6.00   5.00   3.40   0.80   0.44	 0.00	3.10   0.90   0.11   7.74   4.64  59.948   0.00   1.167   4.64	 8
  2.00	17.00  579.525	 8.00  25.00  46.00   5.90   4.90   3.30   0.80   0.40	 0.00	3.50   1.00   0.11   8.00   4.50  56.250   0.00   1.650   4.50	 9
  2.00	18.00  579.617	 8.00  24.00  47.00   5.90   4.90   3.10   0.80   0.45	 0.00	3.70   1.00   0.12   8.05   4.35  54.037   0.00   1.927   4.35	 8
  2.00	19.00  579.672	 6.00  28.00  45.00   5.80   4.80   3.20   0.90   0.45	 0.00	3.50   1.00   0.11   8.05   4.55  56.522   0.00   1.628   4.55	 9
  2.00	20.00  579.735	 8.00  24.00  46.00   5.70   4.70   3.00   0.80   0.39	 0.00	3.90   1.10   0.11   8.09   4.19  51.792   0.00   2.210   4.19	10
  2.00	21.00  579.775	 8.00  25.00  45.00   5.70   4.70   3.10   0.80   0.39	 0.00	3.40   1.20   0.11   7.69   4.29  55.787   0.00   1.639   4.29	10
  2.00	22.00  579.839	 9.00  24.00  44.00   5.60   4.80   3.00   0.80   0.43	 0.00	3.10   1.10   0.12   7.33   4.23  57.708   0.00   1.352   4.23	 9
  2.00	23.00  579.850	 9.00  25.00  43.00   5.70   4.90   3.30   0.90   0.48	 0.00	3.50   1.20   0.12   8.18   4.68  57.213   0.00   1.569   4.68	10
  2.00	24.00  579.890	 9.00  25.00  43.00   5.70   4.90   3.50   1.00   0.51	 0.00	3.50   1.30   0.11   8.51   5.01  58.872   0.00   1.420   5.01	11
  2.00	25.00  579.910	 9.00  25.00  44.00   5.70   4.90   3.30   1.00   0.45	 0.00	3.40   1.20   0.13   8.15   4.75  58.282   0.00   1.433   4.75	 9
  3.00	 1.00  578.929	 9.00  25.00  43.00   5.70   4.90   2.80   0.70   0.34	 0.00	2.50   1.00   0.11   6.34   3.84  60.568   0.00   0.897   3.84	 9
  3.00   2.00  578.965	 7.00  25.00  46.00   5.70   4.90   3.10   0.80   0.35	 0.00	2.00   1.10   0.11   6.25   4.25  68.000   0.00   0.187   4.25	10
  3.00	 3.00  579.080	 8.00  25.00  43.00   5.70   4.90   3.10   0.80   0.40	 0.00	2.60   1.10   0.11   6.90   4.30  62.319   0.00   0.795   4.30	10
  3.00	 4.00  579.204	 7.00  26.00  45.00   5.80   4.90   3.20   0.80   0.41	 0.00	1.30   1.10   0.11   5.71   4.41  77.233   0.00  -0.620   4.41	10
  3.00	 5.00  579.238	 8.00  27.00  44.00   5.90   5.00   3.40   0.80   0.38	 0.00	2.60   1.00   0.11   7.18   4.58  63.788   0.00   0.669   4.58	 9
  3.00	 6.00  579.281	 8.00  26.00  46.00   5.90   5.10   3.70   0.90   0.48	 0.00	2.60   1.10   0.11   7.68   5.08  66.146   0.00   0.444   5.08	10
  3.00	 7.00  579.279	 9.00  25.00  44.00   6.00   5.00   3.70   0.90   0.54	 0.00	2.40   1.20   0.11   7.54   5.14  68.170   0.00   0.207   5.14	10
  3.00	 8.00  579.334	 9.00  24.00  46.00   5.80   5.00   3.70   1.00   0.53	 0.00	1.90   1.20   0.11   7.13   5.23  73.352   0.00  -0.358   5.23	10
  3.00	 9.00  579.460	 8.00  25.00  46.00   5.70   4.90   3.40   0.90   0.47	 0.00	2.20   1.10   0.11   6.97   4.77  68.436   0.00   0.163   4.77	10
  3.00	10.00  579.640	 8.00  25.00  46.00   5.90   5.00   3.60   0.90   0.74	 0.00	1.90   1.20   0.11   7.14   5.24  73.389   0.00  -0.363   5.24	10
  3.00	11.00  579.635	 8.00  27.00  44.00   5.90   5.10   3.60   0.90   0.56	 0.00	2.20   1.20   0.11   7.26   5.06  69.697   0.00   0.033   5.06	10
  3.00	12.00  579.701	 9.00  26.00  44.00   6.00   5.10   3.80   0.90   0.54	 0.00	2.30   1.20   0.11   7.54   5.24  69.496   0.00   0.057   5.24	10
  3.00	13.00  579.704	 9.00  23.00  46.00   6.40   5.40   3.80   1.00   1.05	 0.00	2.40   1.10   0.11   8.25   5.85  70.909   0.00  -0.112   5.85	10
  3.00	14.00  579.724	 9.00  24.00  45.00   5.90   5.10   4.00   0.90   0.51	 0.00	3.00   1.10   0.11   8.41   5.41  64.328   0.00   0.716   5.41	10
  3.00	15.00  579.751	 8.00  25.00  46.00   6.10   5.10   3.80   0.80   0.38	 0.00	2.60   1.20   0.11   7.58   4.98  65.699   0.00   0.489   4.98	10
  3.00	16.00  579.792	 8.00  26.00  45.00   6.20   5.10   4.10   0.90   0.38	 0.00	3.30   1.10   0.11   8.68   5.38  61.982   0.00   1.044   5.38	10
  3.00	17.00  579.749	 8.00  24.00  47.00   5.90   5.00   3.40   0.90   0.40	 0.00	3.40   1.10   0.11   8.10   4.70  58.025   0.00   1.455   4.70	10
  3.00	18.00  579.812	 8.00  24.00  46.00   5.90   5.00   3.20   0.80   0.47	 0.00	3.00   1.10   0.11   7.47   4.47  59.839   0.00   1.138   4.47	10
  3.00	19.00  579.865	 7.00  24.00  48.00   5.90   4.90   2.80   0.80   0.42	 0.00	1.90   1.10   0.12   5.92   4.02  67.905   0.00   0.186   4.02	 9
  3.00	20.00  579.898	 9.00  25.00  45.00   5.80   4.80   2.90   0.80   0.39	 0.00	3.50   1.10   0.11   7.59   4.09  53.887   0.00   1.834   4.09	10
  3.00	21.00  579.931	 8.00  25.00  46.00   5.80   4.90   2.80   0.80   0.37	 0.00	3.20   1.10   0.11   7.17   3.97  55.370   0.00   1.574   3.97	10
  3.00	22.00  580.008	 8.00  26.00  44.00   5.90   4.90   3.10   0.90   0.34	 0.00	3.80   1.10   0.11   8.14   4.34  53.317   0.00   2.037   4.34	10
  3.00	23.00  580.017	 9.00  24.00  44.00   5.90   4.90   3.10   0.90   0.39	 0.00	3.20   1.10   0.11   7.59   4.39  57.839   0.00   1.385   4.39	10
  3.00	24.00  580.030	 9.00  25.00  44.00   5.90   4.90   3.10   0.90   0.43	 0.00	2.60   1.10   0.12   7.03   4.43  63.016   0.00   0.736   4.43	 9
  3.00	25.00  579.995	10.00  23.00  46.00   5.80   4.90   3.00   0.90   0.44	 0.00	3.20   1.10   0.11   7.54   4.34  57.560   0.00   1.407   4.34	10
  4.00	 1.00  579.211	 8.00  26.00  44.00   5.70   4.90   3.00   0.80   0.30	 0.00	3.00   1.00   0.11   7.10   4.10  57.746   0.00   1.305   4.10	 9
  4.00	 2.00  579.281	 8.00  27.00  43.00   5.90   5.00   3.10   0.80   0.38	 0.00	2.90   1.10   0.11   7.18   4.28  59.610   0.00   1.119   4.28	10
  4.00	 3.00  579.315	 9.00  27.00  42.00   5.90   5.10   3.30   0.80   0.50	 0.00	2.50   1.20   0.12   7.10   4.60  64.789   0.00   0.555   4.60	10
  4.00	 4.00  579.399	 9.00  26.00  43.00   6.00   5.10   3.40   0.80   0.47	 0.00	3.10   1.10   0.11   7.77   4.67  60.103   0.00   1.153   4.67	10
  4.00	 5.00  579.491	 8.00  25.00  46.00   6.00   5.20   3.30   0.80   0.47	 0.00	3.10   1.00   0.11   7.67   4.57  59.583   0.00   1.199   4.57	 9
  4.00	 6.00  579.546	 8.00  25.00  47.00   6.20   5.30   3.70   0.90   0.48	 0.00	2.40   1.10   0.11   7.48   5.08  67.914   0.00   0.234   5.08	10
  4.00	 7.00  579.550	 9.00  24.00  45.00   6.20   5.30   4.00   0.90   0.50	 0.00	3.00   1.10   0.12   8.40   5.40  64.286   0.00   0.720   5.40	 9
  4.00	 8.00  579.603	 9.00  25.00  43.00   5.70   5.20   3.80   0.90   0.58	 0.00	3.00   1.20   0.12   8.28   5.28  63.768   0.00   0.774   5.28	10
  4.00	 9.00  579.743	 8.00  24.00  48.00   6.10   5.10   3.50   0.90   0.47	 0.00	3.10   1.10   0.11   7.97   4.87  61.104   0.00   1.064   4.87	10
  4.00	10.00  579.775	 8.00  25.00  46.00   6.10   5.10   3.60   0.90   0.56	 0.00	3.50   1.20   0.12   8.56   5.06  59.112   0.00   1.398   5.06	10
  4.00	11.00  579.815	 8.00  25.00  47.00   5.90   5.00   3.50   0.90   0.50	 0.00	3.50   1.10   0.11   8.40   4.90  58.333   0.00   1.470   4.90	10
  4.00	12.00  579.826	 9.00  25.00  44.00   6.00   5.10   3.50   0.90   0.51	 0.00	2.80   1.10   0.11   7.71   4.91  63.684   0.00   0.730   4.91	10
  4.00	13.00  579.912	 9.00  25.00  44.00   6.10   5.20   3.60   0.90   0.54	 0.00	3.10   1.10   0.12   8.14   5.04  61.916   0.00   0.987   5.04	 9
  4.00	14.00  579.880	 8.00  26.00  47.00   6.10   5.10   3.70   0.80   0.56	 0.00	2.70   1.20   0.12   7.76   5.06  65.206   0.00   0.558   5.06	10
  4.00	15.00  579.940	 9.00  25.00  43.00   6.10   5.30   3.70   0.90   0.52	 0.00	3.40   1.00   0.12   8.52   5.12  60.094   0.00   1.266   5.12	 8
  4.00	16.00  579.870	 8.00  26.00  46.00   6.00   5.10   3.70   0.80   0.42	 0.00	3.40   1.10   0.12   8.32   4.92  59.135   0.00   1.356   4.92	 9
  4.00	17.00  579.875	 8.00  27.00  42.00   5.90   5.00   3.70   0.80   0.44	 0.00	3.00   1.20   0.12   7.94   4.94  62.217   0.00   0.927   4.94	10
  4.00	18.00  579.947	 8.00  26.00  43.00   5.80   5.00   3.60   0.80   0.60	 0.00	2.90   1.20   0.12   7.90   5.00  63.291   0.00   0.795   5.00	10
  4.00	19.00  580.007	 8.00  27.00  42.00   5.90   4.90   3.60   0.90   0.53	 0.00	3.30   1.30   0.11   8.33   5.03  60.384   0.00   1.201   5.03	11
  4.00	20.00  580.040	 9.00  25.00  43.00   5.90   4.90   3.10   0.80   0.46	 0.00	2.80   1.00   0.12   7.16   4.36  60.894   0.00   0.978   4.36	 8
  4.00	21.00  580.053	10.00  25.00  42.00   5.90   4.80   3.30   0.90   0.53	 0.00	3.00   1.20   0.12   7.73   4.73  61.190   0.00   1.021   4.73	10
  4.00	22.00  580.059	10.00  24.00  43.00   5.80   4.90   2.80   0.80   0.45	 0.00	2.90   1.20   0.12   6.95   4.05  58.273   0.00   1.222   4.05	10
  4.00	23.00  580.056	 9.00  26.00  42.00   5.80   4.80   3.00   0.80   0.45	 0.00	2.90   1.20   0.12   7.15   4.25  59.441   0.00   1.133   4.25	10
  4.00	24.00  580.050	10.00  24.00  44.00   5.90   5.00   3.10   0.80   0.46	 0.00	2.80   1.20   0.13   7.16   4.36  60.894   0.00   0.978   4.36	 9
  4.00	25.00  580.096	 9.00  25.00  43.00   5.90   5.00   3.20   0.90   0.47	 0.00	2.60   1.20   0.12   7.17   4.57  63.738   0.00   0.673   4.57	10
  5.00	 1.00  579.495	 9.00  25.00  42.00   5.90   5.00   3.10   0.70   0.39	 0.00	2.40   1.10   0.12   6.59   4.19  63.581   0.00   0.635   4.19	 9
  5.00	 2.00  579.545	 9.00  25.00  43.00   5.80   4.90   3.30   0.80   0.43	 0.00	2.50   1.20   0.12   7.03   4.53  64.438   0.00   0.587   4.53	10
  5.00	 3.00  579.511	 8.00  27.00  43.00   5.90   5.00   3.20   0.70   0.38	 0.00	2.40   1.10   0.12   6.68   4.28  64.072   0.00   0.594   4.28	 9
  5.00	 4.00  579.616	 9.00  28.00  40.00   5.90   5.00   3.20   0.80   0.61	 0.00	2.50   1.10   0.12   7.11   4.61  64.838   0.00   0.550   4.61	 9
  5.00	 5.00  579.709	10.00  28.00  39.00   5.90   5.00   3.30   0.80   0.62	 0.00	2.50   1.30   0.12   7.22   4.72  65.374   0.00   0.501   4.72	10
  5.00	 6.00  579.775	 9.00  28.00  39.00   6.00   5.20   3.50   0.80   0.41	 0.00	2.30   1.20   0.12   7.01   4.71  67.190   0.00   0.296   4.71	10
  5.00	 7.00  579.837	 8.00  30.00  40.00   6.20   5.40   4.30   0.80   0.62	 0.00	2.20   1.00   0.13   7.92   5.72  72.222   0.00  -0.264   5.72	 7
  5.00	 8.00  579.857	 8.00  26.00  43.00   6.10   5.30   4.30   0.90   0.59	 0.00	2.30   1.20   0.13   8.09   5.79  71.570   0.00  -0.190   5.79	 9
  5.00	 9.00  579.954	 9.00  25.00  44.00   6.10   5.20   4.00   0.90   0.53	 0.00	2.40   1.20   0.12   7.83   5.43  69.349   0.00   0.076   5.43	10
  5.00	10.00  580.025	 9.00  28.00  41.00   5.90   5.00   3.60   0.80   0.59	 0.00	2.60   0.80   0.12   7.59   4.99  65.744   0.00   0.485   4.99	 6
  5.00	11.00  580.048	 9.00  26.00  42.00   5.90   5.00   3.70   0.80   0.55	 0.00	2.60   1.30   0.13   7.65   5.05  66.013   0.00   0.458   5.05	10
  5.00	12.00  580.061	 8.00  26.00  43.00   5.90   5.00   3.40   0.80   0.49	 0.00	2.50   1.20   0.12   7.19   4.69  65.229   0.00   0.515   4.69	10
  5.00	13.00  580.062	10.00  25.00  42.00   6.00   5.00   3.40   0.90   0.54	 0.00	2.60   1.00   0.12   7.44   4.84  65.054   0.00   0.552   4.84	 8
  5.00	14.00  580.093	10.00  24.00  41.00   6.10   5.10   3.80   0.90   0.60	 0.00	2.40   1.20   0.12   7.70   5.30  68.831   0.00   0.135   5.30	10
  5.00	15.00  580.105	 9.00  26.00  40.00   6.20   5.10   3.70   0.90   0.67	 0.00	2.00   1.30   0.13   7.27   5.27  72.490   0.00  -0.271   5.27	10
  5.00	16.00  580.114	 9.00  26.00  40.00   6.10   5.00   3.80   0.90   0.65	 0.00	2.20   1.40   0.13   7.55   5.35  70.861   0.00  -0.097   5.35	10
  5.00	17.00  580.111	 9.00  28.00  39.00   6.00   5.10   4.00   0.80   0.61	 0.00	2.30   1.40   0.13   7.71   5.41  70.169   0.00  -0.020   5.41	10
  5.00	18.00  580.155	 9.00  29.00  38.00   5.90   5.00   4.00   0.80   0.64	 0.00	2.40   1.20   0.13   7.84   5.44  69.388   0.00   0.072   5.44	 9
  5.00	19.00  580.177	 9.00  29.00  37.00   6.10   5.00   3.70   0.80   0.61	 0.00	2.40   1.30   0.13   7.51   5.11  68.043   0.00   0.220   5.11	10
  5.00	20.00  580.200	 9.00  30.00  37.00   6.00   5.00   3.50   0.90   0.63	 0.00	2.40   1.30   0.13   7.43   5.03  67.699   0.00   0.256   5.03	10
  5.00	21.00  580.200	 9.00  27.00  40.00   5.90   4.80   3.00   0.80   0.52	 0.00	2.60   1.40   0.13   6.92   4.32  62.428   0.00   0.786   4.32	10
  5.00	22.00  580.180	 9.00  27.00  39.00   5.90   4.80   3.10   0.90   0.49	 0.00	2.60   1.40   0.13   7.09   4.49  63.329   0.00   0.709   4.49	10
  5.00	23.00  580.219	 9.00  22.00  45.00   5.70   4.80   3.40   0.90   0.55	 0.00	2.60   1.30   0.12   7.45   4.85  65.101   0.00   0.548   4.85	10
  5.00	24.00  580.230	10.00  26.00  39.00   5.80   4.90   3.60   0.90   0.63	 0.00	2.40   1.50   0.13   7.53   5.13  68.127   0.00   0.211   5.13	11
  5.00	25.00  580.230	10.00  27.00  40.00   5.60   5.00   3.70   0.80   0.59	 0.00	2.40   1.30   0.13   7.49   5.09  67.957   0.00   0.230   5.09	10
  6.00	 1.00  579.733	 8.00  27.00  42.00   5.80   5.10   3.00   0.70   0.44	 0.00	1.90   1.10   0.12   6.04   4.14  68.543   0.00   0.132   4.14	 9
  6.00	 2.00  579.788	 8.00  27.00  44.00   5.80   5.00   2.90   0.70   0.43	 0.00	2.00   1.10   0.12   6.03   4.03  66.833   0.00   0.287   4.03	 9
  6.00	 3.00  579.750	 8.00  26.00  45.00   5.70   5.10   2.70   0.70   0.38	 0.00	2.10   1.00   0.11   5.88   3.78  64.286   0.00   0.504   3.78	 9
  6.00	 4.00  579.890	 8.00  27.00  44.00   5.70   5.00   2.80   0.80   0.48	 0.00	2.10   1.20   0.12   6.18   4.08  66.019   0.00   0.369   4.08	10
  6.00	 5.00  579.954	 9.00  26.00  43.00   5.60   4.80   2.70   0.70   0.41	 0.00	2.40   1.20   0.12   6.21   3.81  61.353   0.00   0.806   3.81	10
  6.00	 6.00  579.980	 9.00  27.00  42.00   5.70   5.00   3.00   0.80   0.33	 0.00	2.10   1.20   0.12   6.23   4.13  66.292   0.00   0.347   4.13	10
  6.00	 7.00  580.018	 9.00  27.00  41.00   6.00   5.00   3.40   0.90   0.56	 0.00	2.00   1.20   0.12   6.86   4.86  70.845   0.00  -0.087   4.86	10
  6.00	 8.00  580.041	 8.00  27.00  43.00   5.80   4.90   3.30   0.80   0.47	 0.00	2.30   1.30   0.13   6.87   4.57  66.521   0.00   0.359   4.57	10
  6.00	 9.00  580.053	 9.00  27.00  42.00   5.60   4.80   3.20   0.80   0.51	 0.00	2.50   1.30   0.13   7.01   4.51  64.337   0.00   0.595   4.51	10
  6.00	10.00  580.098	 9.00  27.00  42.00   5.60   4.90   3.40   0.90   0.46	 0.00	2.30   1.20   0.13   7.06   4.76  67.422   0.00   0.273   4.76	 9
  6.00	11.00  580.123	 8.00  28.00  42.00   5.60   4.90   3.10   0.80   0.44	 0.10	2.20   1.30   0.11   6.64   4.34  65.361   2.25   0.462   4.44	11
  6.00	12.00  580.152	 9.00  28.00  41.00   5.70   4.80   3.10   0.80   0.43	 0.00	2.40   1.30   0.13   6.73   4.33  64.339   0.00   0.572   4.33	10
  6.00	13.00  580.148	 9.00  30.00  39.00   5.60   4.70   2.90   0.70   0.42	 0.10	2.80   1.40   0.13   6.92   4.02  58.092   2.42   1.236   4.12	10
  6.00	14.00  580.187	10.00  25.00  42.00   5.70   4.90   3.60   0.80   0.49	 0.00	2.20   1.20   0.13   7.09   4.89  68.970   0.00   0.109   4.89	 9
  6.00	15.00  580.200	 9.00  30.00  38.00   5.70   4.90   3.30   0.70   0.55	 0.10	2.30   1.40   0.13   6.95   4.55  65.468   2.15   0.472   4.65	10
  6.00	16.00  580.172	10.00  28.00  39.00   5.80   5.00   3.30   0.70   0.58	 0.10	2.20   1.30   0.13   6.88   4.58  66.570   2.13   0.354   4.68	10
  6.00	17.00  580.189	10.00  25.00  42.00   5.80   5.10   3.30   0.70   0.55	 0.10	2.10   1.20   0.13   6.75   4.55  67.407   2.15   0.263   4.65	 9
  6.00	18.00  580.168	 9.00  29.00  38.00   5.80   5.00   3.60   0.80   0.56	 0.00	2.20   1.30   0.13   7.16   4.96  69.274   0.00   0.078   4.96	10
  6.00	19.00  580.220	 9.00  28.00  38.00   5.80   5.00   3.70   0.80   0.64	 0.00	2.20   1.30   0.13   7.34   5.14  70.027   0.00  -0.003   5.14	10
  6.00	20.00  580.200	10.00  26.00  40.00   5.80   5.00   3.50   0.70   0.59	 0.00	2.10   1.20   0.13   6.89   4.79  69.521   0.00   0.050   4.79	 9
  6.00	21.00  580.205	10.00  26.00  40.00   5.80   4.90   3.20   0.70   0.53	 0.00	2.20   1.30   0.12   6.63   4.43  66.817   0.00   0.316   4.43	10
  6.00	22.00  580.188	 9.00  26.00  42.00   5.70   5.00   3.20   0.80   0.53	 0.00	2.20   1.20   0.13   6.73   4.53  67.311   0.00   0.271   4.53	 9
  6.00	23.00  580.199	 9.00  26.00  41.00   5.60   4.90   3.10   0.80   0.53	 0.00	2.20   1.20   0.13   6.63   4.43  66.817   0.00   0.316   4.43	 9
  6.00	24.00  580.218	10.00  27.00  38.00   5.70   4.90   3.00   0.80   0.60	 0.00	2.30   1.30   0.14   6.70   4.40  65.672   0.00   0.435   4.40	 9
  6.00	25.00  580.220	11.00  28.00  37.00   5.60   4.80   3.00   0.70   0.53	 0.00	2.50   1.30   0.14   6.73   4.23  62.853   0.00   0.721   4.23	 9
  7.00	 1.00  579.939	 7.00  25.00  49.00   5.60   5.00   2.70   0.70   0.38	 0.00	1.50   0.90   0.11   5.28   3.78  71.591   0.00  -0.126   3.78	 8
  7.00	 2.00  579.969	 8.00  24.00  48.00   5.50   4.80   2.50   0.70   0.26	 0.10	1.60   1.00   0.11   5.16   3.46  67.054   2.81   0.228   3.56	 9
  7.00	 3.00  579.986	 8.00  25.00  47.00   5.40   4.80   2.70   0.70   0.16	 0.10	1.80   1.00   0.11   5.46   3.56  65.201   2.73   0.393   3.66	 9
  7.00	 4.00  580.070	 8.00  24.00  48.00   5.40   4.70   2.40   0.60   0.18	 0.10	2.00   1.10   0.11   5.28   3.18  60.227   3.05   0.774   3.28	10
